session_id,faculty_id,batch_id,session_alloc,session_role,session_date,session_taken,session_left,session_status
379,1903,4289,0.5,Educator,2022-01-11,0.0,0.5,Cancelled
380,2526,4213,0.5,Co-Educator,2022-01-11,0.3,0.2,Partial
381,5039,4115,0.5,Educator,2022-01-11,0.3,0.2,Partial
382,1375,4340,0.5,Co-Educator,2022-01-11,0.0,0.5,Cancelled
383,4395,4242,0.25,Co-Educator,2022-01-11,0.0,0.25,Cancelled
384,2470,4419,0.25,Co-Educator,2022-01-11,0.25,0.0,Completed
385,2019,4018,0.75,Co-Educator,2022-01-11,0.75,0.0,Completed
386,3267,4131,0.75,Educator,2022-01-11,0.75,0.0,Completed
387,1700,4279,0.5,Co-Educator,2022-01-11,0.0,0.5,Pending
388,4615,4257,0.5,Educator,2022-01-11,0.35,0.15,Partial
389,5020,4357,1.0,Co-Educator,2022-01-11,1.0,0.0,Completed
390,5410,4433,1.0,Educator,2022-01-11,0.59,0.41,Partial
391,2335,4157,1.0,Co-Educator,2022-01-11,1.0,0.0,Completed
392,4872,4083,1.0,Invigilator,2022-01-11,1.0,0.0,Completed
393,3727,4253,0.25,Co-Educator,2022-01-11,0.14,0.11,Partial
394,1033,4063,0.75,Educator,2022-01-11,0.52,0.23,Partial
395,2968,4260,1.0,Co-Educator,2022-01-11,1.0,0.0,Completed
396,1605,4163,1.0,Co-Educator,2022-01-11,0.0,1.0,Pending
397,2898,4240,1.0,Educator,2022-01-11,1.0,0.0,Completed
398,4910,4495,0.75,Educator,2022-01-11,0.75,0.0,Completed
399,4603,4302,0.25,Educator,2022-01-11,0.25,0.0,Completed
400,1924,4026,1.0,Educator,2022-01-17,1.0,0.0,Completed
401,5064,4353,0.25,Co-Educator,2022-01-17,0.25,0.0,Completed
402,1324,4179,0.25,Educator,2022-01-17,0.08,0.17,Partial
403,1469,4498,0.25,Co-Educator,2022-01-17,0.25,0.0,Completed
404,5627,4312,0.25,Co-Educator,2022-01-17,0.0,0.25,Cancelled
405,2711,4030,1.0,Educator,2022-01-17,0.64,0.36,Partial
406,4274,4255,0.75,Educator,2022-01-17,0.58,0.17,Partial
407,2325,4338,0.5,Educator,2022-01-17,0.37,0.13,Partial
408,1418,4233,0.25,Co-Educator,2022-01-17,0.14,0.11,Partial
409,2500,4282,0.25,Educator,2022-01-17,0.18,0.07,Partial
410,5619,4063,1.0,Co-Educator,2022-01-17,0.79,0.21,Partial
411,1019,4075,1.0,Educator,2022-01-17,0.0,1.0,Cancelled
412,1240,4451,0.25,Co-Educator,2022-01-17,0.25,0.0,Completed
413,5603,4256,0.5,Co-Educator,2022-01-17,0.5,0.0,Completed
414,2580,4270,1.0,Educator,2022-01-17,1.0,0.0,Completed
415,3164,4013,1.0,Co-Educator,2022-01-17,1.0,0.0,Completed
416,4797,4332,1.0,Educator,2022-01-17,0.0,1.0,Pending
417,5977,4087,1.0,Co-Educator,2022-01-17,0.77,0.23,Partial
418,5295,4335,0.5,Educator,2022-01-17,0.0,0.5,Pending
419,3908,4313,0.25,Educator,2022-01-17,0.0,0.25,Cancelled
420,1265,4025,1.0,Co-Educator,2022-01-17,0.69,0.31,Partial
421,5285,4186,0.75,Educator,2022-01-17,0.75,0.0,Completed
422,2659,4374,0.25,Co-Educator,2022-01-17,0.0,0.25,Cancelled
423,4354,4085,0.5,Educator,2022-01-17,0.4,0.1,Partial
424,5061,4148,0.5,Educator,2022-01-17,0.5,0.0,Completed
425,2745,4388,0.5,Co-Educator,2022-01-17,0.24,0.26,Partial
426,4983,4439,0.5,Co-Educator,2022-01-17,0.5,0.0,Completed
427,3192,4168,0.25,Co-Educator,2022-01-17,0.0,0.25,Pending
428,2589,4096,0.75,Educator,2022-01-17,0.0,0.75,Cancelled
429,4320,4163,1.0,Co-Educator,2022-01-17,1.0,0.0,Completed
430,1253,4345,0.5,Co-Educator,2022-01-17,0.27,0.23,Partial
431,4183,4204,0.5,Educator,2022-01-17,0.5,0.0,Completed
432,3606,4192,0.25,Educator,2022-01-17,0.0,0.25,Pending
433,3733,4151,0.5,Co-Educator,2022-01-17,0.5,0.0,Completed
434,3570,4004,1.0,Co-Educator,2022-01-17,0.36,0.64,Partial
435,3338,4441,1.0,Educator,2022-01-17,0.0,1.0,Cancelled
436,4194,4442,1.0,Educator,2022-01-17,0.48,0.52,Partial
437,1898,4402,1.0,Educator,2022-01-17,0.58,0.42,Partial
438,2018,4395,0.5,Co-Educator,2022-01-17,0.5,0.0,Completed
439,3097,4273,1.0,Co-Educator,2022-01-17,1.0,0.0,Completed
440,1063,4222,0.25,Educator,2022-01-17,0.11,0.14,Partial
441,3497,4213,1.0,Educator,2022-01-17,0.0,1.0,Pending
442,2204,4424,1.0,Co-Educator,2022-01-17,0.32,0.68,Partial
443,2619,4360,0.75,Co-Educator,2022-01-17,0.0,0.75,Pending
444,2486,4421,0.25,Educator,2022-01-17,0.0,0.25,Pending
445,2901,4209,1.0,Co-Educator,2022-01-17,0.79,0.21,Partial
446,3821,4154,0.5,Co-Educator,2022-01-17,0.5,0.0,Completed
447,1445,4210,0.5,Educator,2022-01-17,0.33,0.17,Partial
448,2602,4094,0.5,Educator,2022-01-17,0.0,0.5,Cancelled
449,1612,4368,0.5,Co-Educator,2022-01-17,0.5,0.0,Completed
450,2048,4072,0.75,Educator,2022-01-17,0.75,0.0,Completed
451,1466,4277,0.5,Educator,2022-01-17,0.0,0.5,Cancelled
452,4749,4490,1.0,Educator,2022-01-18,1.0,0.0,Completed
453,2465,4235,0.25,Invigilator,2022-01-18,0.25,0.0,Completed
454,5424,4394,0.75,Co-Educator,2022-01-18,0.75,0.0,Completed
455,3144,4447,0.5,Co-Educator,2022-01-18,0.5,0.0,Completed
456,1552,4453,0.75,Educator,2022-01-18,0.42,0.33,Partial
457,2776,4328,1.0,Co-Educator,2022-01-18,0.0,1.0,Cancelled
458,3621,4054,1.0,Co-Educator,2022-01-18,1.0,0.0,Completed
459,3432,4229,0.5,Co-Educator,2022-01-18,0.0,0.5,Pending
460,4310,4170,0.25,Co-Educator,2022-01-18,0.0,0.25,Pending
461,4575,4019,1.0,Co-Educator,2022-01-18,0.0,1.0,Cancelled
462,1334,4071,0.75,Co-Educator,2022-01-18,0.75,0.0,Completed
463,5108,4199,0.75,Educator,2022-01-18,0.75,0.0,Completed
464,1797,4045,1.0,Co-Educator,2022-01-18,0.39,0.61,Partial
465,1327,4158,0.5,Co-Educator,2022-01-18,0.5,0.0,Completed
466,5207,4460,0.25,Co-Educator,2022-01-18,0.0,0.25,Pending
467,3561,4304,1.0,Co-Educator,2022-01-18,1.0,0.0,Completed
468,3886,4293,0.25,Educator,2022-01-18,0.11,0.14,Partial
469,3489,4081,0.5,Co-Educator,2022-01-18,0.5,0.0,Completed
470,1924,4156,0.25,Educator,2022-01-18,0.25,0.0,Completed
471,3789,4138,0.75,Educator,2022-01-18,0.41,0.34,Partial
472,3897,4422,1.0,Educator,2022-01-18,0.46,0.54,Partial
473,3113,4429,0.5,Co-Educator,2022-01-18,0.28,0.22,Partial
474,5140,4251,0.75,Educator,2022-01-18,0.75,0.0,Completed
475,3891,4006,0.5,Co-Educator,2022-01-18,0.0,0.5,Cancelled
476,3317,4371,0.5,Educator,2022-01-18,0.39,0.11,Partial
477,4068,4212,0.25,Invigilator,2022-01-18,0.0,0.25,Pending
478,5209,4068,1.0,Co-Educator,2022-01-18,1.0,0.0,Completed
479,2048,4420,0.25,Educator,2022-01-18,0.25,0.0,Completed
480,2653,4160,0.25,Co-Educator,2022-01-18,0.09,0.16,Partial
481,5818,4438,1.0,Educator,2022-01-18,0.0,1.0,Cancelled
482,4386,4120,0.75,Co-Educator,2022-01-18,0.26,0.49,Partial
483,1929,4284,0.5,Educator,2022-01-18,0.38,0.12,Partial
484,1541,4485,0.5,Co-Educator,2022-01-18,0.3,0.2,Partial
485,4822,4116,1.0,Co-Educator,2022-01-18,0.0,1.0,Pending
486,5728,4373,1.0,Educator,2022-01-18,1.0,0.0,Completed
487,2080,4320,0.5,Educator,2022-01-18,0.5,0.0,Completed
488,5679,4143,1.0,Co-Educator,2022-01-18,1.0,0.0,Completed
489,4324,4243,0.5,Educator,2022-01-18,0.0,0.5,Pending
490,2900,4426,1.0,Co-Educator,2022-01-18,1.0,0.0,Completed
491,1451,4178,1.0,Co-Educator,2022-01-18,1.0,0.0,Completed
492,2806,4432,0.75,Educator,2022-01-18,0.75,0.0,Completed
493,4671,4382,0.5,Co-Educator,2022-01-18,0.0,0.5,Cancelled
494,2972,4194,0.25,Co-Educator,2022-01-18,0.0,0.25,Cancelled
495,1026,4155,0.5,Co-Educator,2022-01-18,0.5,0.0,Completed
496,5342,4451,0.5,Educator,2022-01-18,0.0,0.5,Pending
497,3879,4286,1.0,Educator,2022-01-18,1.0,0.0,Completed
498,1621,4107,0.75,Invigilator,2022-01-18,0.32,0.43,Partial
499,3905,4365,1.0,Educator,2022-01-18,0.0,1.0,Pending
500,1061,4291,0.5,Educator,2022-01-18,0.38,0.12,Partial
501,2926,4263,0.25,Educator,2022-01-18,0.25,0.0,Completed
502,2538,4389,0.5,Co-Educator,2022-01-18,0.0,0.5,Pending
503,2515,4234,1.0,Co-Educator,2022-01-18,0.78,0.22,Partial
504,5417,4076,0.5,Educator,2022-01-18,0.0,0.5,Cancelled
505,1791,4331,0.75,Co-Educator,2022-01-18,0.47,0.28,Partial
506,2606,4103,0.25,Educator,2022-01-18,0.25,0.0,Completed
507,5218,4488,0.5,Educator,2022-01-18,0.5,0.0,Completed
508,2358,4379,0.75,Co-Educator,2022-01-18,0.0,0.75,Cancelled
509,1269,4340,0.25,Educator,2022-01-18,0.25,0.0,Completed
510,4318,4303,0.25,Educator,2022-01-18,0.25,0.0,Completed
511,3246,4419,0.75,Educator,2022-01-18,0.0,0.75,Pending
512,4641,4443,1.0,Co-Educator,2022-01-18,1.0,0.0,Completed
513,5536,4457,0.5,Co-Educator,2022-01-18,0.21,0.29,Partial
514,3177,4492,0.25,Co-Educator,2022-01-18,0.08,0.17,Partial
515,4420,4398,0.25,Educator,2022-01-18,0.25,0.0,Completed
516,3206,4264,0.5,Co-Educator,2022-01-18,0.26,0.24,Partial
517,3426,4142,0.5,Educator,2022-01-18,0.23,0.27,Partial
518,4097,4406,0.75,Educator,2022-01-18,0.0,0.75,Cancelled
519,5569,4141,0.25,Educator,2022-01-18,0.25,0.0,Completed
520,1701,4455,0.5,Educator,2022-01-18,0.0,0.5,Cancelled
521,4363,4145,0.25,Educator,2022-01-19,0.25,0.0,Completed
522,4362,4011,0.25,Co-Educator,2022-01-19,0.25,0.0,Completed
523,5176,4474,0.25,Co-Educator,2022-01-19,0.25,0.0,Completed
524,2028,4357,0.25,Educator,2022-01-19,0.0,0.25,Cancelled
525,2450,4012,0.5,Educator,2022-01-19,0.0,0.5,Pending
526,5615,4293,0.5,Educator,2022-01-19,0.5,0.0,Completed
527,1649,4319,1.0,Co-Educator,2022-01-19,1.0,0.0,Completed
528,5533,4236,0.5,Educator,2022-01-19,0.0,0.5,Cancelled
529,3538,4161,1.0,Educator,2022-01-19,0.0,1.0,Pending
530,1500,4255,0.5,Educator,2022-01-19,0.0,0.5,Cancelled
531,1650,4250,0.5,Educator,2022-01-19,0.5,0.0,Completed
532,3314,4039,0.25,Educator,2022-01-19,0.25,0.0,Completed
533,4133,4154,0.75,Invigilator,2022-01-19,0.0,0.75,Cancelled
534,1820,4002,0.75,Co-Educator,2022-01-19,0.46,0.29,Partial
535,4738,4060,0.5,Co-Educator,2022-01-19,0.25,0.25,Partial
536,4520,4435,1.0,Educator,2022-01-19,1.0,0.0,Completed
537,3338,4350,0.5,Educator,2022-01-19,0.5,0.0,Completed
538,4827,4262,0.5,Co-Educator,2022-01-19,0.0,0.5,Cancelled
539,2663,4142,1.0,Educator,2022-01-19,1.0,0.0,Completed
540,1686,4111,0.75,Co-Educator,2022-01-19,0.55,0.2,Partial
541,3136,4195,0.5,Educator,2022-01-19,0.0,0.5,Cancelled
542,4984,4006,1.0,Co-Educator,2022-01-19,1.0,0.0,Completed
543,4557,4016,0.5,Educator,2022-01-19,0.5,0.0,Completed
544,2869,4272,0.75,Co-Educator,2022-01-19,0.44,0.31,Partial
545,3260,4434,0.5,Co-Educator,2022-01-19,0.0,0.5,Cancelled
546,3584,4462,0.75,Co-Educator,2022-01-19,0.75,0.0,Completed
547,5316,4144,1.0,Educator,2022-01-19,0.0,1.0,Cancelled
548,5223,4275,0.75,Co-Educator,2022-01-19,0.75,0.0,Completed
549,5168,4067,0.5,Co-Educator,2022-01-19,0.5,0.0,Completed
550,5886,4247,1.0,Co-Educator,2022-01-19,1.0,0.0,Completed
551,5567,4090,0.5,Educator,2022-01-19,0.0,0.5,Cancelled
552,5982,4408,0.75,Co-Educator,2022-01-19,0.52,0.23,Partial
553,1751,4217,1.0,Educator,2022-01-19,0.0,1.0,Cancelled
554,4422,4305,1.0,Co-Educator,2022-01-19,0.0,1.0,Pending
555,2373,4440,0.5,Co-Educator,2022-01-19,0.5,0.0,Completed
556,5213,4153,0.25,Educator,2022-01-19,0.25,0.0,Completed
557,2765,4414,0.75,Invigilator,2022-01-19,0.24,0.51,Partial
558,1814,4068,0.5,Educator,2022-01-19,0.33,0.17,Partial
559,3928,4472,0.25,Co-Educator,2022-01-19,0.25,0.0,Completed
560,2705,4467,0.75,Co-Educator,2022-01-19,0.38,0.37,Partial
561,5566,4093,0.25,Educator,2022-01-19,0.0,0.25,Cancelled
562,2174,4181,0.25,Co-Educator,2022-01-19,0.18,0.07,Partial
563,5096,4387,0.75,Educator,2022-01-19,0.0,0.75,Cancelled
564,4718,4171,0.75,Invigilator,2022-01-19,0.75,0.0,Completed
565,3222,4355,1.0,Co-Educator,2022-01-19,0.0,1.0,Pending
566,5866,4009,0.75,Educator,2022-01-19,0.0,0.75,Pending
567,5259,4362,0.75,Invigilator,2022-01-19,0.0,0.75,Cancelled
568,1357,4344,0.5,Co-Educator,2022-01-19,0.5,0.0,Completed
569,5951,4478,0.5,Co-Educator,2022-01-19,0.5,0.0,Completed
570,3049,4279,0.25,Educator,2022-01-19,0.25,0.0,Completed
571,3539,4493,0.25,Co-Educator,2022-01-19,0.25,0.0,Completed
572,3484,4019,0.25,Educator,2022-01-19,0.0,0.25,Pending
573,3997,4069,0.75,Invigilator,2022-01-19,0.56,0.19,Partial
574,3760,4048,0.25,Co-Educator,2022-01-19,0.25,0.0,Completed
575,4959,4307,0.75,Educator,2022-01-19,0.0,0.75,Cancelled
576,4987,4245,1.0,Co-Educator,2022-01-19,1.0,0.0,Completed
577,1841,4193,1.0,Educator,2022-01-19,0.69,0.31,Partial
578,4146,4326,0.5,Educator,2022-01-19,0.24,0.26,Partial
579,5983,4104,0.75,Educator,2022-01-19,0.75,0.0,Completed
580,1002,4166,1.0,Educator,2022-01-19,1.0,0.0,Completed
581,4632,4301,0.75,Educator,2022-01-19,0.75,0.0,Completed
582,2661,4044,0.5,Educator,2022-01-19,0.5,0.0,Completed
583,3055,4484,0.75,Educator,2022-01-19,0.0,0.75,Pending
584,3355,4014,0.75,Co-Educator,2022-01-19,0.0,0.75,Cancelled
585,1712,4294,0.5,Educator,2022-01-19,0.19,0.31,Partial
586,5970,4201,1.0,Educator,2022-01-19,1.0,0.0,Completed
587,5784,4071,0.5,Educator,2022-01-19,0.17,0.33,Partial
588,1897,4032,0.25,Educator,2022-01-19,0.25,0.0,Completed
589,3111,4351,0.25,Educator,2022-01-19,0.0,0.25,Cancelled
590,4877,4314,0.25,Educator,2022-01-19,0.0,0.25,Pending
591,3050,4331,0.5,Invigilator,2022-01-19,0.5,0.0,Completed
592,1475,4346,1.0,Educator,2022-01-19,1.0,0.0,Completed
593,4550,4417,1.0,Educator,2022-01-20,0.41,0.59,Partial
594,4110,4110,0.5,Educator,2022-01-20,0.39,0.11,Partial
595,2878,4097,0.75,Educator,2022-01-20,0.75,0.0,Completed
596,1590,4136,1.0,Educator,2022-01-20,1.0,0.0,Completed
597,1321,4068,0.5,Co-Educator,2022-01-20,0.39,0.11,Partial
598,3396,4126,1.0,Educator,2022-01-20,1.0,0.0,Completed
599,2650,4383,0.5,Co-Educator,2022-01-20,0.0,0.5,Pending
600,3699,4130,0.25,Co-Educator,2022-01-20,0.13,0.12,Partial
601,1702,4358,0.5,Co-Educator,2022-01-20,0.25,0.25,Partial
602,3500,4387,1.0,Educator,2022-01-20,0.0,1.0,Pending
603,5622,4119,0.25,Co-Educator,2022-01-20,0.14,0.11,Partial
604,1369,4267,0.75,Co-Educator,2022-01-20,0.37,0.38,Partial
605,1177,4469,0.25,Educator,2022-01-20,0.0,0.25,Cancelled
606,5448,4393,0.5,Invigilator,2022-01-20,0.5,0.0,Completed
607,5601,4152,0.5,Co-Educator,2022-01-20,0.5,0.0,Completed
608,5437,4101,0.75,Co-Educator,2022-01-20,0.75,0.0,Completed
609,3814,4298,1.0,Educator,2022-01-20,1.0,0.0,Completed
610,3070,4173,0.75,Educator,2022-01-20,0.23,0.52,Partial
611,4280,4401,0.5,Educator,2022-01-20,0.0,0.5,Cancelled
612,3838,4216,0.25,Co-Educator,2022-01-20,0.11,0.14,Partial
613,2864,4017,1.0,Co-Educator,2022-01-20,1.0,0.0,Completed
614,1558,4382,0.5,Co-Educator,2022-01-20,0.25,0.25,Partial
615,4278,4228,0.5,Co-Educator,2022-01-20,0.5,0.0,Completed
616,2704,4490,1.0,Educator,2022-01-20,0.64,0.36,Partial
617,2607,4123,0.25,Co-Educator,2022-01-20,0.0,0.25,Pending
618,1097,4112,0.5,Co-Educator,2022-01-20,0.19,0.31,Partial
619,1849,4166,1.0,Educator,2022-01-20,0.53,0.47,Partial
620,1079,4334,1.0,Co-Educator,2022-01-20,1.0,0.0,Completed
621,1158,4343,0.25,Educator,2022-01-20,0.08,0.17,Partial
622,1639,4241,0.75,Educator,2022-01-20,0.0,0.75,Pending
623,3226,4194,0.5,Educator,2022-01-20,0.5,0.0,Completed
624,2912,4352,0.25,Invigilator,2022-01-20,0.1,0.15,Partial
625,2631,4024,0.75,Educator,2022-01-20,0.75,0.0,Completed
626,5932,4287,1.0,Educator,2022-01-20,0.49,0.51,Partial
627,4661,4447,0.75,Co-Educator,2022-01-20,0.75,0.0,Completed
628,5290,4063,0.5,Educator,2022-01-20,0.39,0.11,Partial
629,2928,4272,0.25,Co-Educator,2022-01-20,0.15,0.1,Partial
630,1820,4459,0.5,Co-Educator,2022-01-20,0.0,0.5,Cancelled
631,1813,4440,0.25,Co-Educator,2022-01-20,0.09,0.16,Partial
632,3067,4095,0.25,Educator,2022-01-20,0.0,0.25,Pending
633,3295,4458,0.5,Co-Educator,2022-01-20,0.38,0.12,Partial
634,3305,4336,0.25,Co-Educator,2022-01-20,0.0,0.25,Cancelled
635,4382,4341,0.75,Co-Educator,2022-01-20,0.36,0.39,Partial
636,2782,4494,0.25,Co-Educator,2022-01-21,0.25,0.0,Completed
637,2022,4230,0.75,Co-Educator,2022-01-21,0.75,0.0,Completed
638,3373,4418,0.25,Co-Educator,2022-01-21,0.25,0.0,Completed
639,2821,4292,0.25,Educator,2022-01-21,0.25,0.0,Completed
640,5539,4384,0.75,Educator,2022-01-21,0.75,0.0,Completed
641,3463,4358,0.25,Co-Educator,2022-01-21,0.25,0.0,Completed
642,4036,4114,0.5,Co-Educator,2022-01-21,0.26,0.24,Partial
643,4431,4075,0.5,Co-Educator,2022-01-21,0.29,0.21,Partial
644,4459,4386,0.25,Educator,2022-01-21,0.0,0.25,Pending
645,5057,4190,0.25,Co-Educator,2022-01-21,0.25,0.0,Completed
646,1724,4022,0.5,Co-Educator,2022-01-21,0.5,0.0,Completed
647,2119,4448,0.5,Educator,2022-01-21,0.0,0.5,Pending
648,3452,4130,0.5,Co-Educator,2022-01-21,0.5,0.0,Completed
649,1902,4491,0.25,Co-Educator,2022-01-21,0.15,0.1,Partial
650,3030,4135,0.25,Educator,2022-01-21,0.0,0.25,Cancelled
651,5826,4232,0.25,Co-Educator,2022-01-21,0.1,0.15,Partial
652,4574,4390,0.25,Educator,2022-01-21,0.13,0.12,Partial
653,1670,4325,0.75,Co-Educator,2022-01-21,0.75,0.0,Completed
654,5770,4032,0.5,Co-Educator,2022-01-21,0.5,0.0,Completed
655,4852,4495,0.25,Co-Educator,2022-01-21,0.25,0.0,Completed
656,3721,4411,0.25,Educator,2022-01-21,0.2,0.05,Partial
657,2908,4357,1.0,Co-Educator,2022-01-21,0.5,0.5,Partial
658,5075,4048,1.0,Educator,2022-01-21,0.66,0.34,Partial
659,3594,4468,0.75,Co-Educator,2022-01-21,0.75,0.0,Completed
660,2980,4104,0.75,Co-Educator,2022-01-21,0.75,0.0,Completed
661,1235,4378,1.0,Co-Educator,2022-01-21,0.0,1.0,Cancelled
662,5688,4319,1.0,Educator,2022-01-21,0.3,0.7,Partial
663,1885,4392,0.25,Co-Educator,2022-01-21,0.25,0.0,Completed
664,2416,4167,0.5,Educator,2022-01-21,0.5,0.0,Completed
665,5189,4071,0.25,Educator,2022-01-21,0.0,0.25,Cancelled
666,3176,4244,0.75,Educator,2022-01-21,0.75,0.0,Completed
667,4180,4098,0.5,Educator,2022-01-21,0.5,0.0,Completed
668,3979,4161,0.75,Co-Educator,2022-01-21,0.0,0.75,Pending
669,3517,4052,0.75,Educator,2022-01-21,0.0,0.75,Pending
670,4455,4309,1.0,Educator,2022-01-21,1.0,0.0,Completed
671,1570,4458,0.75,Co-Educator,2022-01-21,0.75,0.0,Completed
672,5172,4443,0.75,Co-Educator,2022-01-21,0.0,0.75,Pending
673,2228,4350,0.25,Co-Educator,2022-01-21,0.25,0.0,Completed
674,4429,4224,1.0,Educator,2022-01-21,1.0,0.0,Completed
675,3539,4198,0.75,Co-Educator,2022-01-21,0.75,0.0,Completed
676,5026,4082,0.25,Co-Educator,2022-01-21,0.18,0.07,Partial
677,2720,4438,1.0,Co-Educator,2022-01-21,1.0,0.0,Completed
678,2763,4062,0.25,Educator,2022-01-24,0.1,0.15,Partial
679,2926,4059,1.0,Educator,2022-01-24,1.0,0.0,Completed
680,2079,4092,0.75,Educator,2022-01-24,0.59,0.16,Partial
681,4420,4480,0.5,Educator,2022-01-24,0.0,0.5,Pending
682,3506,4248,1.0,Educator,2022-01-24,1.0,0.0,Completed
683,5028,4036,0.75,Educator,2022-01-24,0.75,0.0,Completed
684,3619,4468,0.5,Educator,2022-01-24,0.21,0.29,Partial
685,4097,4151,0.25,Educator,2022-01-24,0.25,0.0,Completed
686,5033,4026,0.75,Co-Educator,2022-01-24,0.37,0.38,Partial
687,1629,4159,0.75,Co-Educator,2022-01-24,0.0,0.75,Cancelled
688,1626,4217,0.75,Educator,2022-01-24,0.0,0.75,Pending
689,2167,4429,0.25,Co-Educator,2022-01-24,0.0,0.25,Pending
690,4151,4315,0.75,Educator,2022-01-24,0.75,0.0,Completed
691,2230,4327,0.25,Educator,2022-01-24,0.25,0.0,Completed
692,1688,4245,0.5,Co-Educator,2022-01-24,0.5,0.0,Completed
693,2228,4195,0.75,Co-Educator,2022-01-24,0.75,0.0,Completed
694,1322,4282,0.25,Co-Educator,2022-01-24,0.0,0.25,Pending
695,5584,4443,0.75,Educator,2022-01-24,0.75,0.0,Completed
696,1925,4051,0.25,Educator,2022-01-24,0.25,0.0,Completed
697,2303,4490,0.75,Educator,2022-01-24,0.75,0.0,Completed
698,2906,4165,0.25,Co-Educator,2022-01-24,0.1,0.15,Partial
699,2832,4289,0.25,Co-Educator,2022-01-24,0.17,0.08,Partial
700,1093,4287,0.5,Educator,2022-01-24,0.5,0.0,Completed
701,5294,4116,0.25,Educator,2022-01-24,0.25,0.0,Completed
702,1440,4214,1.0,Co-Educator,2022-01-24,1.0,0.0,Completed
703,1994,4143,1.0,Co-Educator,2022-01-24,1.0,0.0,Completed
704,1591,4349,0.5,Educator,2022-01-24,0.23,0.27,Partial
705,1330,4392,1.0,Co-Educator,2022-01-24,0.0,1.0,Cancelled
706,2293,4403,0.25,Co-Educator,2022-01-24,0.25,0.0,Completed
707,4258,4022,0.75,Educator,2022-01-24,0.75,0.0,Completed
708,3450,4118,0.25,Educator,2022-01-24,0.25,0.0,Completed
709,2034,4285,1.0,Educator,2022-01-24,0.46,0.54,Partial
710,5006,4447,1.0,Co-Educator,2022-01-24,1.0,0.0,Completed
711,4244,4369,0.25,Educator,2022-01-24,0.25,0.0,Completed
712,2189,4434,0.25,Educator,2022-01-24,0.0,0.25,Pending
713,5429,4152,0.25,Co-Educator,2022-01-24,0.08,0.17,Partial
714,4568,4272,1.0,Co-Educator,2022-01-24,1.0,0.0,Completed
715,3489,4083,0.25,Co-Educator,2022-01-24,0.0,0.25,Cancelled
716,2543,4469,0.75,Co-Educator,2022-01-24,0.75,0.0,Completed
717,2998,4464,0.75,Educator,2022-01-24,0.57,0.18,Partial
718,2802,4203,1.0,Educator,2022-01-24,1.0,0.0,Completed
719,2867,4087,1.0,Co-Educator,2022-01-24,1.0,0.0,Completed
720,2559,4179,0.25,Educator,2022-01-24,0.25,0.0,Completed
721,3443,4419,1.0,Invigilator,2022-01-24,0.67,0.33,Partial
722,5954,4267,0.75,Co-Educator,2022-01-24,0.75,0.0,Completed
723,5172,4041,0.25,Co-Educator,2022-01-24,0.1,0.15,Partial
724,2862,4380,0.75,Educator,2022-01-24,0.0,0.75,Cancelled
725,4825,4220,0.75,Educator,2022-01-24,0.32,0.43,Partial
726,2938,4347,0.25,Co-Educator,2022-01-24,0.0,0.25,Pending
727,2650,4389,1.0,Co-Educator,2022-01-24,1.0,0.0,Completed
728,1449,4385,0.25,Educator,2022-01-24,0.25,0.0,Completed
729,2410,4422,0.75,Co-Educator,2022-01-24,0.54,0.21,Partial
730,2806,4428,0.25,Educator,2022-01-24,0.25,0.0,Completed
731,2046,4181,1.0,Co-Educator,2022-01-24,0.0,1.0,Pending
732,3232,4122,0.75,Co-Educator,2022-01-24,0.32,0.43,Partial
733,4426,4296,0.25,Educator,2022-01-24,0.13,0.12,Partial
734,3709,4301,0.25,Educator,2022-01-24,0.25,0.0,Completed
735,1408,4180,0.75,Educator,2022-01-24,0.0,0.75,Pending
736,2059,4246,0.25,Educator,2022-01-24,0.0,0.25,Cancelled
737,3271,4500,0.75,Invigilator,2022-01-24,0.75,0.0,Completed
738,1869,4356,0.5,Educator,2022-01-24,0.5,0.0,Completed
739,3052,4386,0.5,Educator,2022-01-24,0.18,0.32,Partial
740,5297,4366,1.0,Co-Educator,2022-01-24,0.31,0.69,Partial
741,4584,4080,1.0,Co-Educator,2022-01-24,0.0,1.0,Pending
742,5528,4249,1.0,Educator,2022-01-24,1.0,0.0,Completed
743,1412,4319,0.5,Invigilator,2022-01-24,0.0,0.5,Cancelled
744,2861,4474,0.5,Educator,2022-01-24,0.5,0.0,Completed
745,5353,4095,0.75,Co-Educator,2022-01-24,0.75,0.0,Completed
746,4357,4253,0.5,Educator,2022-01-24,0.36,0.14,Partial
747,2477,4357,0.75,Educator,2022-01-24,0.0,0.75,Cancelled
748,5102,4225,1.0,Co-Educator,2022-01-24,0.73,0.27,Partial
749,1364,4207,1.0,Educator,2022-01-24,1.0,0.0,Completed
750,4310,4011,0.25,Co-Educator,2022-01-24,0.25,0.0,Completed
751,5291,4049,1.0,Educator,2022-01-27,1.0,0.0,Completed
752,3407,4259,0.5,Educator,2022-01-27,0.5,0.0,Completed
753,1699,4152,0.25,Educator,2022-01-27,0.25,0.0,Completed
754,1530,4303,0.25,Educator,2022-01-27,0.25,0.0,Completed
755,3890,4203,0.5,Co-Educator,2022-01-27,0.28,0.22,Partial
756,5160,4119,1.0,Educator,2022-01-27,0.52,0.48,Partial
757,5894,4097,1.0,Educator,2022-01-27,0.49,0.51,Partial
