session_id,faculty_id,batch_id,session_date,session_allocated,session_taken,session_left,session_status
5431,3065,4088,2025-05-10,0.75,1.0,-0.25,Partial
5432,3091,4195,2025-11-07,1.0,0.25,0.75,Partial
5433,1071,4499,2025-09-22,0.0,0.75,-0.75,Partial
5434,3926,4063,2026-02-17,0.25,1.0,-0.75,Partial
5435,4347,4233,2025-06-14,0.75,0.25,0.5,Partial
5436,5381,4031,2026-01-26,0.5,0.25,0.25,Partial
5437,4954,4050,2025-09-11,0.0,0.75,-0.75,Partial
5438,5357,4088,2025-08-21,0.75,0.75,0.0,Completed
5439,5730,4319,2025-12-16,1.0,0.75,0.25,Partial
5440,2061,4188,2025-07-05,1.0,1.0,0.0,Completed
5441,5630,4312,2025-08-26,1.0,0.0,1.0,Pending
5442,4097,4249,2025-05-27,0.25,1.0,-0.75,Partial
5443,3508,4061,2025-08-27,0.75,0.5,0.25,Partial
5444,4341,4148,2025-10-26,0.25,0.25,0.0,Completed
5445,2806,4270,2025-10-03,0.75,0.5,0.25,Partial
5446,4161,4022,2026-04-03,0.25,0.0,0.25,Pending
5447,2402,4442,2025-08-02,0.25,0.0,0.25,Pending
5448,3124,4446,2026-03-07,0.25,1.0,-0.75,Partial
5449,5230,4187,2026-03-07,0.25,0.25,0.0,Completed
5450,5516,4220,2026-01-18,0.25,0.25,0.0,Completed
5451,4368,4166,2025-10-03,0.25,0.0,0.25,Pending
5452,2886,4081,2026-02-08,0.75,0.75,0.0,Completed
5453,2425,4167,2026-01-11,1.0,0.75,0.25,Partial
5454,4751,4430,2025-08-21,0.25,0.0,0.25,Pending
5455,4351,4027,2026-03-07,0.25,0.75,-0.5,Partial
5456,2146,4434,2025-10-20,0.25,0.0,0.25,Pending
5457,4819,4478,2026-05-08,0.0,0.25,-0.25,Partial
5458,4727,4256,2025-11-21,0.25,1.0,-0.75,Partial
5459,5991,4321,2025-12-10,0.25,0.5,-0.25,Partial
5460,5672,4347,2025-06-09,0.0,0.75,-0.75,Partial
5461,2884,4282,2026-03-19,0.25,0.0,0.25,Pending
5462,2227,4045,2025-09-14,0.5,0.5,0.0,Completed
5463,4038,4142,2025-09-08,0.25,0.0,0.25,Pending
5464,1176,4283,2026-05-03,0.5,0.5,0.0,Completed
5465,3967,4444,2025-06-27,0.25,0.0,0.25,Pending
5466,2465,4299,2025-09-30,0.5,1.0,-0.5,Partial
5467,1421,4012,2026-02-05,0.75,1.0,-0.25,Partial
5468,5968,4166,2025-09-14,0.5,0.5,0.0,Completed
5469,1624,4211,2026-02-19,0.5,0.0,0.5,Pending
5470,2570,4360,2025-11-22,0.25,0.25,0.0,Completed
5471,1604,4494,2026-01-21,0.5,0.5,0.0,Completed
5472,4202,4216,2025-06-01,0.0,0.5,-0.5,Partial
5473,1799,4407,2026-04-15,0.25,0.0,0.25,Pending
5474,5909,4422,2025-11-28,1.0,1.0,0.0,Completed
5475,2704,4247,2026-05-07,1.0,0.75,0.25,Partial
5476,2922,4304,2025-09-20,1.0,0.75,0.25,Partial
5477,3715,4494,2026-02-24,0.75,1.0,-0.25,Partial
5478,1086,4124,2026-04-19,0.75,0.25,0.5,Partial
5479,2803,4348,2026-03-16,1.0,1.0,0.0,Completed
5480,2145,4161,2026-04-06,0.75,0.0,0.75,Pending
5481,2087,4229,2026-02-06,0.25,0.5,-0.25,Partial
5482,5411,4328,2025-06-24,0.75,0.75,0.0,Completed
5483,4497,4255,2026-03-11,0.5,0.5,0.0,Completed
5484,4658,4251,2026-01-27,0.5,0.0,0.5,Pending
5485,3915,4463,2026-01-26,0.0,1.0,-1.0,Partial
5486,1726,4312,2026-05-08,0.25,0.0,0.25,Pending
5487,1958,4365,2026-05-05,0.75,1.0,-0.25,Partial
5488,2758,4356,2025-08-21,0.5,0.25,0.25,Partial
5489,2574,4423,2026-01-03,0.5,0.0,0.5,Pending
5490,2888,4045,2026-02-12,0.5,0.25,0.25,Partial
5491,2553,4238,2025-11-25,1.0,1.0,0.0,Completed
5492,1208,4300,2025-08-05,0.75,0.5,0.25,Partial
5493,2236,4269,2026-04-11,0.25,1.0,-0.75,Partial
5494,5565,4160,2025-11-05,0.25,1.0,-0.75,Partial
5495,1895,4055,2026-02-27,0.75,0.5,0.25,Partial
5496,1621,4065,2025-11-28,0.0,0.75,-0.75,Partial
5497,2944,4364,2026-03-03,0.5,0.5,0.0,Completed
5498,5757,4044,2025-11-19,1.0,0.25,0.75,Partial
5499,4752,4308,2025-12-13,0.75,0.25,0.5,Partial
5500,4882,4351,2025-12-05,1.0,0.0,1.0,Pending
5501,3815,4081,2025-12-14,0.75,0.5,0.25,Partial
5502,2755,4197,2025-11-08,1.0,0.5,0.5,Partial
5503,3523,4144,2025-06-24,0.75,0.0,0.75,Pending
5504,2753,4192,2026-01-20,0.5,0.0,0.5,Pending
5505,3876,4255,2025-12-16,0.75,0.75,0.0,Completed
5506,4106,4354,2025-07-28,1.0,0.5,0.5,Partial
5507,3214,4101,2025-10-18,0.25,1.0,-0.75,Partial
5508,3305,4017,2026-03-12,0.5,0.0,0.5,Pending
5509,1382,4169,2025-12-23,0.75,0.25,0.5,Partial
5510,1525,4407,2025-12-31,0.75,0.0,0.75,Pending
5511,4797,4422,2025-09-20,1.0,0.25,0.75,Partial
5512,4786,4191,2025-09-07,1.0,1.0,0.0,Completed
5513,1235,4242,2025-05-29,0.25,0.25,0.0,Completed
5514,4607,4233,2025-10-09,0.5,0.0,0.5,Pending
5515,2814,4359,2026-05-06,0.25,0.0,0.25,Pending
5516,1165,4307,2026-01-13,0.75,0.5,0.25,Partial
5517,3582,4464,2025-10-22,1.0,0.25,0.75,Partial
5518,2007,4328,2025-09-23,1.0,1.0,0.0,Completed
5519,4730,4303,2025-09-11,1.0,0.5,0.5,Partial
5520,4493,4496,2025-09-18,1.0,1.0,0.0,Completed
5521,5780,4337,2025-05-19,1.0,0.75,0.25,Partial
5522,1222,4254,2025-05-18,0.5,0.5,0.0,Completed
5523,2772,4027,2025-10-02,0.5,0.25,0.25,Partial
5524,1260,4494,2025-05-23,1.0,0.25,0.75,Partial
5525,3924,4491,2025-05-12,1.0,1.0,0.0,Completed
5526,2172,4359,2025-06-28,1.0,0.25,0.75,Partial
5527,3010,4051,2026-01-16,0.25,0.0,0.25,Pending
5528,3532,4131,2025-06-01,0.5,0.5,0.0,Completed
5529,4515,4332,2025-12-11,0.5,0.0,0.5,Pending
5530,2723,4254,2025-10-03,0.25,0.5,-0.25,Partial
5531,2550,4169,2025-08-28,0.75,1.0,-0.25,Partial
5532,1478,4214,2025-08-14,1.0,0.0,1.0,Pending
5533,3205,4431,2026-01-09,0.5,0.25,0.25,Partial
5534,3599,4092,2026-02-20,1.0,0.5,0.5,Partial
5535,3400,4346,2025-08-10,1.0,1.0,0.0,Completed
5536,4267,4026,2025-09-21,1.0,0.75,0.25,Partial
5537,2607,4049,2025-10-14,0.5,1.0,-0.5,Partial
5538,4536,4069,2025-11-27,1.0,0.0,1.0,Pending
5539,4194,4192,2025-05-11,1.0,0.0,1.0,Pending
5540,3686,4478,2026-03-18,1.0,1.0,0.0,Completed
5541,5274,4159,2026-05-07,0.75,0.25,0.5,Partial
5542,4655,4090,2026-03-02,0.25,0.0,0.25,Pending
5543,1601,4378,2025-12-26,0.75,0.25,0.5,Partial
5544,5443,4239,2026-04-07,0.75,0.25,0.5,Partial
5545,4430,4224,2025-08-03,1.0,1.0,0.0,Completed
5546,1068,4283,2026-04-25,0.25,0.75,-0.5,Partial
5547,1432,4191,2025-05-27,0.25,0.0,0.25,Pending
5548,4392,4240,2026-02-07,0.25,0.0,0.25,Pending
5549,1467,4228,2025-08-06,0.25,0.75,-0.5,Partial
5550,2407,4019,2025-09-27,0.5,0.75,-0.25,Partial
5551,1752,4137,2025-10-15,0.5,0.75,-0.25,Partial
5552,4876,4301,2025-11-15,0.75,1.0,-0.25,Partial
5553,4831,4147,2026-01-23,0.25,0.0,0.25,Pending
5554,5634,4257,2025-12-17,1.0,0.75,0.25,Partial
5555,2352,4142,2025-06-23,0.25,0.25,0.0,Completed
5556,4039,4298,2025-05-13,0.5,0.0,0.5,Pending
5557,5166,4470,2026-04-11,0.5,1.0,-0.5,Partial
5558,4215,4204,2025-09-25,0.25,0.0,0.25,Pending
5559,4840,4057,2026-01-12,0.75,0.75,0.0,Completed
5560,2306,4284,2025-09-29,0.25,0.5,-0.25,Partial
5561,4596,4363,2026-02-16,1.0,0.0,1.0,Pending
5562,5003,4158,2026-02-21,0.25,0.75,-0.5,Partial
5563,5047,4413,2026-05-03,1.0,0.5,0.5,Partial
5564,3739,4259,2025-05-08,0.25,0.25,0.0,Completed
5565,4697,4306,2025-10-29,0.75,0.0,0.75,Pending
5566,5204,4205,2025-12-16,0.75,0.75,0.0,Completed
5567,4586,4057,2026-01-13,0.25,1.0,-0.75,Partial
5568,5438,4417,2025-09-18,0.5,0.5,0.0,Completed
5569,2280,4171,2025-10-17,1.0,0.0,1.0,Pending
5570,4038,4022,2025-10-03,1.0,0.25,0.75,Partial
5571,2405,4112,2026-01-04,1.0,0.0,1.0,Pending
5572,4863,4012,2025-08-08,1.0,0.0,1.0,Pending
5573,5785,4099,2026-04-14,0.0,0.5,-0.5,Partial
5574,4868,4133,2025-07-01,0.25,1.0,-0.75,Partial
5575,3850,4234,2025-06-15,0.5,1.0,-0.5,Partial
5576,1308,4331,2025-08-19,0.0,0.0,0.0,Completed
5577,3922,4090,2025-06-23,0.0,0.5,-0.5,Partial
5578,5830,4171,2025-06-19,1.0,0.75,0.25,Partial
5579,3008,4227,2026-04-16,0.25,0.75,-0.5,Partial
5580,3031,4423,2026-03-07,0.25,1.0,-0.75,Partial
5581,5463,4157,2025-11-25,0.5,0.0,0.5,Pending
5582,2062,4209,2025-07-02,0.75,0.0,0.75,Pending
5583,2088,4080,2026-04-02,1.0,0.0,1.0,Pending
5584,5489,4446,2025-08-19,0.25,0.0,0.25,Pending
5585,4906,4291,2025-10-19,0.75,0.75,0.0,Completed
5586,2453,4420,2026-05-01,0.75,0.0,0.75,Pending
5587,2988,4284,2025-08-08,0.5,0.0,0.5,Pending
5588,5120,4464,2026-01-19,0.25,0.75,-0.5,Partial
5589,1230,4407,2026-03-06,0.75,0.0,0.75,Pending
5590,4716,4432,2025-11-30,0.25,0.0,0.25,Pending
5591,3088,4205,2026-02-22,0.5,0.25,0.25,Partial
5592,1466,4014,2025-09-03,0.5,0.25,0.25,Partial
5593,5156,4080,2026-03-23,1.0,0.5,0.5,Partial
5594,1027,4401,2026-03-22,0.5,0.0,0.5,Pending
5595,4140,4320,2025-05-27,0.0,1.0,-1.0,Partial
5596,1106,4088,2026-04-22,0.75,0.75,0.0,Completed
5597,2749,4436,2025-05-29,0.75,0.75,0.0,Completed
5598,1749,4375,2025-08-07,0.75,0.5,0.25,Partial
5599,1961,4040,2026-02-25,0.25,0.25,0.0,Completed
5600,1787,4165,2026-01-17,0.5,0.25,0.25,Partial
5601,3643,4322,2025-06-19,0.75,0.5,0.25,Partial
5602,2382,4334,2025-10-09,1.0,0.0,1.0,Pending
5603,5858,4389,2026-04-21,0.25,0.75,-0.5,Partial
5604,4068,4399,2026-01-20,1.0,0.75,0.25,Partial
5605,5574,4235,2026-01-18,0.25,0.5,-0.25,Partial
5606,5345,4021,2025-10-27,1.0,1.0,0.0,Completed
5607,4837,4253,2025-06-03,0.5,1.0,-0.5,Partial
5608,5090,4008,2026-02-27,0.75,0.75,0.0,Completed
5609,5354,4175,2025-12-21,0.25,0.5,-0.25,Partial
5610,1053,4340,2025-08-26,0.75,0.5,0.25,Partial
5611,3572,4116,2025-12-26,0.75,0.5,0.25,Partial
5612,5002,4482,2025-07-09,0.25,0.75,-0.5,Partial
5613,1731,4234,2025-10-28,0.5,0.25,0.25,Partial
5614,1516,4311,2026-02-10,0.5,1.0,-0.5,Partial
5615,5514,4228,2025-09-20,0.5,0.75,-0.25,Partial
5616,2172,4218,2025-07-12,0.5,0.0,0.5,Pending
5617,1154,4006,2026-04-20,0.75,0.0,0.75,Pending
5618,2923,4157,2025-06-05,1.0,0.75,0.25,Partial
5619,2045,4306,2026-04-27,0.5,0.25,0.25,Partial
5620,3462,4419,2025-12-25,0.25,0.75,-0.5,Partial
5621,5934,4346,2026-01-05,1.0,1.0,0.0,Completed
5622,1271,4299,2025-06-06,0.25,0.0,0.25,Pending
5623,2335,4177,2025-07-04,0.5,1.0,-0.5,Partial
5624,1756,4265,2026-02-02,0.5,0.25,0.25,Partial
5625,2703,4498,2026-04-15,0.5,1.0,-0.5,Partial
5626,4699,4259,2026-02-05,0.75,0.0,0.75,Pending
5627,3691,4302,2026-03-06,0.0,1.0,-1.0,Partial
5628,4210,4047,2025-05-19,0.75,1.0,-0.25,Partial
5629,1736,4159,2026-04-15,0.5,0.25,0.25,Partial
5630,2742,4007,2026-03-07,0.5,0.5,0.0,Completed
5631,3343,4455,2025-10-29,0.75,0.5,0.25,Partial
5632,2680,4080,2025-10-28,0.5,0.5,0.0,Completed
5633,3282,4174,2025-12-11,0.75,0.75,0.0,Completed
5634,4430,4182,2026-01-24,0.75,0.75,0.0,Completed
5635,4530,4398,2026-01-07,0.0,0.75,-0.75,Partial
5636,3615,4339,2026-05-02,0.75,1.0,-0.25,Partial
5637,1185,4199,2026-01-01,0.0,1.0,-1.0,Partial
5638,4860,4284,2026-02-28,1.0,0.75,0.25,Partial
5639,5161,4270,2026-04-08,1.0,0.0,1.0,Pending
5640,5413,4087,2025-06-11,1.0,0.0,1.0,Pending
5641,4063,4190,2025-10-20,0.75,0.75,0.0,Completed
5642,1719,4436,2025-10-27,0.5,0.5,0.0,Completed
5643,4107,4117,2026-03-25,0.75,0.0,0.75,Pending
5644,4809,4241,2025-08-13,0.25,0.25,0.0,Completed
5645,4497,4166,2026-03-15,0.5,0.5,0.0,Completed
5646,1479,4302,2025-08-19,0.75,0.0,0.75,Pending
5647,3597,4188,2026-04-29,0.5,1.0,-0.5,Partial
5648,2969,4494,2026-02-04,0.5,0.0,0.5,Pending
5649,2818,4423,2026-01-01,0.75,0.25,0.5,Partial
5650,5675,4093,2025-08-13,0.75,1.0,-0.25,Partial
5651,3586,4278,2025-11-20,0.75,0.75,0.0,Completed
5652,4870,4056,2026-01-12,0.75,0.75,0.0,Completed
5653,4722,4199,2025-12-12,0.5,1.0,-0.5,Partial
5654,3429,4172,2025-12-28,0.25,0.0,0.25,Pending
5655,1008,4413,2025-08-28,0.75,0.25,0.5,Partial
5656,4515,4433,2025-06-06,0.25,0.25,0.0,Completed
5657,4158,4374,2025-08-17,0.5,0.0,0.5,Pending
5658,4198,4190,2025-10-07,0.75,0.5,0.25,Partial
5659,3949,4300,2025-06-19,1.0,1.0,0.0,Completed
5660,1121,4006,2026-05-07,0.75,0.5,0.25,Partial
5661,2941,4313,2025-06-06,0.25,0.25,0.0,Completed
5662,5680,4107,2025-06-07,1.0,0.5,0.5,Partial
5663,5063,4367,2026-02-23,0.75,0.0,0.75,Pending
5664,5106,4457,2026-01-04,1.0,0.25,0.75,Partial
5665,3290,4079,2025-05-12,0.25,0.75,-0.5,Partial
5666,3041,4399,2026-03-19,0.25,0.5,-0.25,Partial
5667,5965,4299,2025-11-09,1.0,0.5,0.5,Partial
5668,5816,4141,2026-04-07,0.75,0.75,0.0,Completed
5669,3960,4234,2026-04-14,0.5,0.75,-0.25,Partial
5670,3056,4235,2026-01-26,1.0,0.75,0.25,Partial
5671,2075,4362,2026-05-08,0.25,1.0,-0.75,Partial
5672,2409,4444,2026-04-28,0.0,0.75,-0.75,Partial
5673,1349,4035,2025-10-17,0.5,1.0,-0.5,Partial
5674,3714,4142,2025-12-30,0.5,0.5,0.0,Completed
5675,3391,4452,2025-08-24,0.75,0.0,0.75,Pending
5676,3480,4168,2026-02-14,0.25,0.25,0.0,Completed
5677,3388,4156,2025-12-26,0.75,0.0,0.75,Pending
5678,5214,4173,2025-08-16,1.0,0.25,0.75,Partial
5679,2898,4164,2025-11-30,0.5,1.0,-0.5,Partial
5680,2262,4330,2026-02-21,0.5,0.25,0.25,Partial
5681,2914,4287,2025-10-06,0.25,0.5,-0.25,Partial
5682,3504,4236,2025-05-11,1.0,0.5,0.5,Partial
5683,3820,4450,2025-12-12,0.75,0.5,0.25,Partial
5684,3791,4063,2025-11-06,0.5,0.0,0.5,Pending
5685,5268,4103,2025-12-26,0.75,0.0,0.75,Pending
5686,1267,4065,2025-06-29,0.25,0.25,0.0,Completed
5687,4816,4056,2025-07-25,0.25,0.0,0.25,Pending
5688,5683,4187,2025-06-20,0.25,0.25,0.0,Completed
5689,3211,4043,2025-10-04,0.75,0.25,0.5,Partial
5690,3030,4064,2025-12-23,1.0,1.0,0.0,Completed
5691,3517,4388,2026-02-11,0.75,0.75,0.0,Completed
5692,4460,4226,2025-12-31,1.0,0.5,0.5,Partial
5693,1948,4280,2025-12-22,0.75,0.0,0.75,Pending
5694,1604,4166,2025-10-02,1.0,0.5,0.5,Partial
5695,4347,4237,2025-11-23,0.5,0.75,-0.25,Partial
5696,5845,4184,2025-06-14,0.75,1.0,-0.25,Partial
5697,5470,4379,2026-03-24,0.25,0.25,0.0,Completed
5698,4344,4059,2025-10-28,0.5,0.0,0.5,Pending
5699,1576,4073,2025-06-25,0.25,0.0,0.25,Pending
5700,5084,4021,2025-11-02,0.75,0.5,0.25,Partial
5701,3830,4074,2025-09-02,0.75,0.75,0.0,Completed
5702,3550,4479,2025-09-04,1.0,0.0,1.0,Pending
5703,3817,4202,2026-04-28,0.0,1.0,-1.0,Partial
5704,5091,4108,2025-08-18,1.0,0.5,0.5,Partial
5705,4271,4049,2025-11-22,0.5,0.0,0.5,Pending
5706,1506,4229,2026-01-13,1.0,0.25,0.75,Partial
5707,2320,4239,2025-12-14,0.25,1.0,-0.75,Partial
5708,4668,4421,2025-09-18,0.75,0.5,0.25,Partial
5709,3493,4121,2026-01-21,0.5,0.0,0.5,Pending
5710,4935,4394,2026-02-22,0.25,0.25,0.0,Completed
5711,1014,4225,2026-03-26,1.0,0.75,0.25,Partial
5712,3026,4050,2025-07-24,1.0,1.0,0.0,Completed
5713,5616,4097,2025-10-20,0.0,1.0,-1.0,Partial
5714,3154,4386,2025-08-30,1.0,1.0,0.0,Completed
5715,5160,4351,2026-04-28,0.25,0.75,-0.5,Partial
5716,5168,4110,2026-03-02,0.75,0.5,0.25,Partial
5717,4339,4329,2025-09-23,0.75,0.0,0.75,Pending
5718,2886,4122,2026-04-12,0.5,0.0,0.5,Pending
5719,1760,4327,2025-09-29,0.5,1.0,-0.5,Partial
5720,1126,4304,2026-04-27,0.25,0.75,-0.5,Partial
5721,1591,4332,2025-12-27,0.5,0.75,-0.25,Partial
5722,4673,4099,2026-01-08,1.0,0.0,1.0,Pending
5723,3622,4262,2026-04-02,0.75,1.0,-0.25,Partial
5724,5900,4143,2026-04-13,0.75,0.5,0.25,Partial
5725,5852,4497,2026-01-11,0.5,0.25,0.25,Partial
5726,2864,4001,2025-06-04,1.0,0.25,0.75,Partial
5727,2580,4235,2026-03-13,0.5,1.0,-0.5,Partial
5728,3006,4474,2025-07-19,0.5,0.0,0.5,Pending
5729,2874,4203,2025-05-24,0.75,0.25,0.5,Partial
5730,5423,4477,2025-06-01,0.75,1.0,-0.25,Partial
5731,4134,4367,2025-08-02,1.0,0.25,0.75,Partial
5732,3151,4244,2025-08-28,0.75,0.0,0.75,Pending
5733,4917,4006,2026-01-16,1.0,0.25,0.75,Partial
5734,2183,4003,2025-07-21,0.75,0.25,0.5,Partial
5735,1977,4203,2026-01-25,0.5,0.75,-0.25,Partial
5736,5758,4310,2026-01-24,0.75,0.5,0.25,Partial
5737,5441,4131,2025-10-06,0.5,0.25,0.25,Partial
5738,3042,4133,2025-09-14,0.0,0.75,-0.75,Partial
5739,2696,4085,2026-05-05,1.0,1.0,0.0,Completed
5740,2610,4154,2026-01-23,0.25,1.0,-0.75,Partial
5741,2702,4313,2025-07-08,0.25,0.5,-0.25,Partial
5742,2873,4432,2026-01-13,0.5,0.75,-0.25,Partial
5743,4006,4444,2025-08-30,1.0,0.25,0.75,Partial
5744,1905,4127,2026-05-03,1.0,0.25,0.75,Partial
5745,4342,4181,2025-08-29,0.75,1.0,-0.25,Partial
5746,4915,4046,2025-12-01,1.0,0.25,0.75,Partial
5747,5334,4440,2026-02-02,0.5,0.5,0.0,Completed
5748,1314,4063,2026-03-26,0.75,1.0,-0.25,Partial
5749,2665,4394,2026-03-26,1.0,0.75,0.25,Partial
5750,3390,4497,2025-08-05,0.0,0.5,-0.5,Partial
5751,1300,4374,2025-10-06,0.25,0.25,0.0,Completed
5752,4626,4416,2025-06-01,0.5,0.0,0.5,Pending
5753,5460,4032,2026-04-08,0.75,1.0,-0.25,Partial
5754,2944,4189,2025-11-01,0.75,0.5,0.25,Partial
5755,2437,4293,2025-12-23,0.75,0.25,0.5,Partial
5756,4454,4216,2026-01-27,0.5,0.5,0.0,Completed
5757,5400,4246,2025-09-30,1.0,1.0,0.0,Completed
5758,1416,4404,2026-01-15,0.25,0.25,0.0,Completed
5759,1248,4196,2026-04-24,1.0,0.0,1.0,Pending
5760,3541,4326,2025-09-10,0.5,0.75,-0.25,Partial
5761,3990,4028,2026-05-04,0.75,0.75,0.0,Completed
5762,4585,4485,2025-11-06,1.0,0.5,0.5,Partial
5763,4240,4296,2026-01-07,0.25,0.25,0.0,Completed
5764,1925,4108,2025-12-02,0.25,0.5,-0.25,Partial
5765,3570,4156,2025-11-19,0.5,0.25,0.25,Partial
5766,5922,4229,2025-05-26,1.0,0.5,0.5,Partial
5767,1817,4161,2026-02-16,0.75,0.25,0.5,Partial
5768,4849,4036,2025-05-19,0.25,0.5,-0.25,Partial
5769,3726,4027,2026-02-28,1.0,0.75,0.25,Partial
5770,2119,4128,2025-05-18,0.25,0.5,-0.25,Partial
5771,1825,4236,2025-10-28,0.75,0.5,0.25,Partial
5772,4416,4118,2025-06-01,0.25,0.25,0.0,Completed
5773,4168,4342,2026-01-26,0.5,0.25,0.25,Partial
5774,2936,4147,2025-05-26,0.5,0.0,0.5,Pending
5775,2889,4177,2025-09-05,0.25,0.75,-0.5,Partial
5776,3683,4446,2026-04-03,0.75,0.75,0.0,Completed
5777,4320,4436,2025-10-14,1.0,1.0,0.0,Completed
5778,3298,4160,2025-05-18,0.25,1.0,-0.75,Partial
5779,5650,4131,2026-02-18,1.0,0.25,0.75,Partial
5780,3221,4346,2026-01-14,1.0,1.0,0.0,Completed
5781,3825,4017,2026-05-04,0.75,0.25,0.5,Partial
5782,5228,4057,2025-08-18,0.25,0.0,0.25,Pending
5783,4535,4157,2026-02-11,1.0,0.5,0.5,Partial
5784,3787,4308,2025-07-23,0.5,0.0,0.5,Pending
5785,5665,4040,2025-06-05,0.25,0.75,-0.5,Partial
5786,3406,4417,2025-12-25,0.25,0.5,-0.25,Partial
5787,5652,4034,2025-12-15,0.0,0.0,0.0,Completed
5788,5879,4069,2025-07-20,0.75,0.75,0.0,Completed
5789,4401,4016,2026-01-19,0.5,0.75,-0.25,Partial
5790,2887,4059,2025-08-25,0.75,0.75,0.0,Completed
5791,4582,4035,2026-01-23,0.5,0.0,0.5,Pending
5792,5227,4169,2025-06-07,0.25,0.75,-0.5,Partial
5793,2767,4246,2026-05-05,1.0,1.0,0.0,Completed
5794,1676,4084,2025-08-13,0.25,0.5,-0.25,Partial
5795,5111,4159,2025-06-23,1.0,0.0,1.0,Pending
5796,4118,4332,2026-05-01,0.75,0.25,0.5,Partial
5797,1423,4002,2025-08-04,0.5,1.0,-0.5,Partial
5798,3285,4062,2026-04-04,0.75,0.25,0.5,Partial
5799,4793,4301,2026-04-23,1.0,0.75,0.25,Partial
5800,3118,4236,2025-05-27,0.75,1.0,-0.25,Partial
5801,3152,4325,2026-03-27,0.75,0.25,0.5,Partial
5802,3572,4018,2025-09-03,0.5,0.0,0.5,Pending
5803,2894,4215,2025-06-02,0.25,0.25,0.0,Completed
5804,4445,4134,2025-07-31,1.0,1.0,0.0,Completed
5805,5729,4203,2025-06-10,0.25,0.75,-0.5,Partial
5806,4035,4089,2026-04-10,0.5,0.5,0.0,Completed
5807,5122,4341,2025-10-29,0.5,0.75,-0.25,Partial
5808,5101,4389,2026-01-10,0.5,0.5,0.0,Completed
5809,4467,4210,2026-01-06,0.5,0.75,-0.25,Partial
5810,4364,4225,2026-04-19,0.5,0.25,0.25,Partial
5811,4651,4457,2025-11-28,0.5,0.75,-0.25,Partial
5812,3703,4420,2025-07-16,1.0,0.5,0.5,Partial
5813,3734,4183,2026-04-29,0.75,1.0,-0.25,Partial
5814,1689,4429,2025-08-09,0.5,0.0,0.5,Pending
5815,4615,4031,2026-03-05,1.0,0.25,0.75,Partial
5816,3121,4028,2026-03-04,1.0,0.0,1.0,Pending
5817,2502,4236,2025-08-07,0.25,0.75,-0.5,Partial
5818,3941,4088,2026-05-03,0.25,0.75,-0.5,Partial
5819,2333,4385,2025-12-16,0.75,0.0,0.75,Pending
5820,3776,4301,2025-12-14,0.5,0.25,0.25,Partial
5821,1923,4166,2025-07-19,0.25,0.25,0.0,Completed
5822,5649,4176,2025-11-08,1.0,0.25,0.75,Partial
5823,2900,4118,2025-09-24,0.25,1.0,-0.75,Partial
5824,3602,4324,2025-09-29,0.5,0.0,0.5,Pending
5825,3296,4008,2025-11-17,1.0,0.0,1.0,Pending
5826,5926,4494,2025-08-27,0.5,0.5,0.0,Completed
5827,4832,4308,2026-01-28,0.25,0.0,0.25,Pending
5828,2815,4411,2026-04-03,1.0,0.0,1.0,Pending
5829,2297,4370,2026-04-20,0.75,0.25,0.5,Partial
5830,1451,4189,2025-07-25,0.25,0.5,-0.25,Partial
5831,3054,4488,2026-03-15,0.0,0.5,-0.5,Partial
5832,3674,4254,2025-11-22,1.0,0.75,0.25,Partial
5833,5372,4492,2025-09-26,0.5,0.25,0.25,Partial
5834,2238,4132,2026-03-09,0.75,1.0,-0.25,Partial
5835,4488,4135,2025-05-17,0.75,0.75,0.0,Completed
5836,1739,4095,2025-09-28,0.25,0.25,0.0,Completed
5837,2501,4320,2026-04-14,0.5,0.75,-0.25,Partial
5838,5017,4151,2025-06-14,0.75,0.25,0.5,Partial
5839,5122,4242,2025-07-30,0.5,0.5,0.0,Completed
5840,5242,4356,2025-08-01,0.75,1.0,-0.25,Partial
5841,3923,4471,2025-11-06,1.0,1.0,0.0,Completed
5842,5050,4222,2025-09-20,0.75,0.75,0.0,Completed
5843,5262,4242,2025-12-07,1.0,0.0,1.0,Pending
5844,1001,4190,2026-04-20,0.75,0.0,0.75,Pending
5845,4864,4295,2025-10-24,0.5,0.25,0.25,Partial
5846,2413,4293,2026-03-06,0.75,0.0,0.75,Pending
5847,1048,4175,2025-05-28,0.5,0.0,0.5,Pending
5848,2268,4399,2025-10-13,0.75,0.0,0.75,Pending
5849,4786,4235,2025-09-08,0.25,0.75,-0.5,Partial
5850,3287,4457,2025-07-17,0.25,1.0,-0.75,Partial
5851,1991,4300,2025-11-08,0.25,0.5,-0.25,Partial
5852,3217,4059,2025-09-27,0.5,0.25,0.25,Partial
5853,4926,4298,2026-05-07,0.5,0.0,0.5,Pending
5854,4536,4190,2025-11-06,0.25,0.5,-0.25,Partial
5855,4617,4477,2026-01-21,0.5,0.25,0.25,Partial
5856,3868,4399,2025-08-11,0.25,0.5,-0.25,Partial
5857,3863,4042,2025-07-07,1.0,0.5,0.5,Partial
5858,2261,4019,2025-08-30,0.75,0.5,0.25,Partial
5859,4382,4209,2025-09-05,0.5,0.0,0.5,Pending
5860,5714,4125,2025-05-16,0.25,0.25,0.0,Completed
5861,4349,4412,2025-10-27,0.5,0.5,0.0,Completed
5862,2564,4422,2025-11-30,0.5,0.75,-0.25,Partial
